_id,bathroom_num,bedroom_num,bizcircle_name,city,dist,distance,hall_num,house_tag,house_title,latitude,layout,longitude,m_url,rent_price_listing,rent_price_unit,rent_type,resblock_name,type
5c9f6fdf118dacbcd7cd6072,2,3,国展,北京,朝阳,985,2,近地铁 集中供暖,力鸿花园 3室2厅 19000元,39.962858,3室2厅2卫,116.448277,https://m.lianjia.com/chuzu/bj/zufang/BJ2125960066434596864.html,19000,元/月,200600000000,力鸿花园,整租
5c9f7642118dacbcd7cd98fd,1,1,马家堡,北京,丰台,225,0,近地铁 集中供暖 随时看房,城南大道 1房间1卫 5500元,39.838257,1房间1卫,116.375715,https://m.lianjia.com/chuzu/bj/zufang/BJ2211438322830811136.html,5500,元/月,200600000000,城南大道,整租
5c9f7836118dacbcd7cda9d1,1,2,九棵树(家乐福),北京,通州,,1,新上,阿尔法社区三期 2室1厅 5200元,39.876872,2室1厅1卫,116.655458,https://m.lianjia.com/chuzu/bj/zufang/BJ2219259789719388160.html,5200,元/月,200600000000,阿尔法社区三期,整租
5c9f75b9118dacbcd7cd9410,1,1,角门,北京,丰台,642,1,近地铁 随时看房,怡然家园6号院 1室1厅 5300元,39.848051,1室1厅1卫,116.389093,https://m.lianjia.com/chuzu/bj/zufang/BJ2213030417295491072.html,5300,元/月,200600000000,怡然家园6号院,整租
5c9f7f27118dacbcd7cde15b,2,3,大峪,北京,门头沟,,2,精装 双卫生间 随时看房,整租 · 西山环路7号院 3室2厅 14000元,39.933639,3室2厅2卫,116.107029,https://m.lianjia.com/chuzu/bj/zufang/BJ2161462228975624192.html,14000,元/月,200600000001,西山环路7号院,整租
5c9f6d6f118dacbcd7cd4b20,1,2,西直门,北京,海淀,706,1,近地铁,整租 · 远洋风景 2室1厅 10500元,39.952363,2室1厅1卫,116.367174,https://m.lianjia.com/chuzu/bj/zufang/BJ2191753425581252608.html,10500,元/月,200600000001,远洋风景,整租
5c9f7ddc118dacbcd7cdd5a3,1,1,顺义城,北京,顺义,541,1,近地铁 精装 集中供暖 随时看房,整租 · 顺义城 建新北区 精装修 大一居 看房随时,40.128885,1室1厅1卫,116.659218,https://m.lianjia.com/chuzu/bj/zufang/BJ1974435306585464832.html,3800,元/月,200600000001,建新北区,整租
5c9f796e118dacbcd7cdb4a3,1,2,新华大街,北京,通州,1177,1,集中供暖 随时看房,整租 · 新城东里 2室1厅 3000元,39.905367,2室1厅1卫,116.667363,https://m.lianjia.com/chuzu/bj/zufang/BJ2138366580134772736.html,3000,元/月,200600000001,新城东里,整租
5c9f6cf4118dacbcd7cd46ee,1,1,马甸,北京,海淀,1094,1,精装 集中供暖 随时看房,整租 ·   婚房精装修 带固定车位 靠谱可长租,39.972885,1室1厅1卫,116.384103,https://m.lianjia.com/chuzu/bj/zufang/BJ2194067254931628032.html,6800,元/月,200600000001,马甸南村,整租
5c9f6c73118dacbcd7cd423f,1,2,阜成门,北京,西城,886,1,近地铁 集中供暖 随时看房,整租 ·     南露园二居室 业主诚心出租 可随时入住,39.930655,2室1厅1卫,116.348521,https://m.lianjia.com/chuzu/bj/zufang/BJ2206188867462103040.html,7200,元/月,200600000001,南露园,整租
5c9f7343118dacbcd7cd7f14,1,3,海淀北部新区,北京,海淀,,1,,环山村 3室1厅 5500元,40.041935,3室1厅1卫,116.214859,https://m.lianjia.com/chuzu/bj/zufang/BJ2218027806737580032.html,5500,元/月,200600000000,环山村,整租
5c9f72aa118dacbcd7cd79e8,1,2,亚运村小营,北京,朝阳,1088,1,精装 集中供暖 随时看房,整租 · 远洋万和城B区 2室1厅 15000元,39.99799,2室1厅1卫,116.437964,https://m.lianjia.com/chuzu/bj/zufang/BJ2217885161343950848.html,15000,元/月,200600000001,远洋万和城B区,整租
5c9f6d0c118dacbcd7cd47ec,1,2,木樨地,北京,西城,67,1,近地铁 集中供暖 随时看房,精装修 能长租 随时看房 随时签约,39.912912,2室1厅1卫,116.34688,https://m.lianjia.com/chuzu/bj/zufang/BJ2212235933707665408.html,7800,元/月,200600000000,复兴门外大街,整租
5c9f7ef4118dacbcd7cddfaf,1,3,滨河西区,北京,门头沟,,1,随时看房,整租 · 倚山嘉园 3室1厅 4500元,39.934504,3室1厅1卫,116.119651,https://m.lianjia.com/chuzu/bj/zufang/BJ2161549904483188736.html,4500,元/月,200600000001,倚山嘉园,整租
5c9f7218118dacbcd7cd745d,1,1,团结湖,北京,朝阳,936,1,近地铁 新上,团结湖公寓中高端小区精装大开间，拎包入住,39.934452,1室1厅1卫,116.477613,https://m.lianjia.com/chuzu/bj/zufang/BJ2223030977230815232.html,6500,元/月,200600000000,团结湖公寓,整租
5c9f778e118dacbcd7cda3fa,2,3,门头沟其它,北京,门头沟,,1,双卫生间 随时看房,整租 · 泷悦长安牛津园 3室1厅 6500元,39.908188,3室1厅2卫,116.151917,https://m.lianjia.com/chuzu/bj/zufang/BJ2163169945427918848.html,6500,元/月,200600000001,泷悦长安牛津园,整租
5c9f6ba6118dacbcd7cd3af8,1,2,和平里,北京,朝阳,297,1,近地铁 集中供暖 新上 随时看房,整租 · 和平街十二区 2室1厅 6800元,39.973614,2室1厅1卫,116.432683,https://m.lianjia.com/chuzu/bj/zufang/BJ2220803532540887040.html,6800,元/月,200600000001,和平街十二区,整租
5c9f7dc7118dacbcd7cdd4df,1,1,马坡,北京,顺义,,1,集中供暖,佳和宜园 1室1厅 2800元,40.180093,1室1厅1卫,116.655693,https://m.lianjia.com/chuzu/bj/zufang/BJ2133344304444211200.html,2800,元/月,200600000000,佳和宜园,整租
5c9f7788118dacbcd7cda3bb,1,1,鲁谷,北京,石景山,,1,集中供暖 新上 随时看房,京汉旭城 1室1厅 4500元,39.896367,1室1厅1卫,116.234516,https://m.lianjia.com/chuzu/bj/zufang/BJ2223727757156950016.html,4500,元/月,200600000000,京汉旭城,整租
5c9f6e85118dacbcd7cd5517,1,2,常营,北京,朝阳,402,1,近地铁 精装 集中供暖 随时看房,整租 · 草房站北京像素北区精装修看房提前约,39.933755,3房间1卫,116.621507,https://m.lianjia.com/chuzu/bj/zufang/BJ2117119576688041984.html,7000,元/月,200600000001,北京像素北区,整租
5c9f71a7118dacbcd7cd703a,5,5,十里河,北京,丰台,,2,精装,整租 · 观筑庭园 5室2厅 25000元,39.844869,5室2厅5卫,116.47617,https://m.lianjia.com/chuzu/bj/zufang/BJ2217863557515575296.html,25000,元/月,200600000001,观筑庭园,整租
5c9f7dfc118dacbcd7cdd6d0,1,2,顺义城,北京,顺义,901,1,精装 集中供暖 随时看房,整租 ·   精装修两居室 随时看房 价格可聊 业主人好,40.128078,2室1厅1卫,116.659766,https://m.lianjia.com/chuzu/bj/zufang/BJ2160730368922632192.html,3700,元/月,200600000001,建新南区,整租
5c9f742c118dacbcd7cd8733,2,5,万柳,北京,海淀,774,2,近地铁 精装 集中供暖 双卫生间 随时看房,整租 · 万柳锋尚二期 恒温恒湿精装修 南北通透四居加保姆间,39.9679,5室2厅2卫,116.306359,https://m.lianjia.com/chuzu/bj/zufang/BJ2166506866144706560.html,25000,元/月,200600000001,锋尚国际,整租
5c9f7ad7118dacbcd7cdc0c8,2,3,天通苑,北京,昌平,,1,集中供暖 随时看房,天通苑本六区 3室1厅 7500元,40.071807,3室1厅2卫,116.431342,https://m.lianjia.com/chuzu/bj/zufang/BJ2200449343247892480.html,7500,元/月,200600000000,天通苑本六区,整租
5c9f744f118dacbcd7cd888b,1,2,西三旗,北京,昌平,154,1,近地铁 精装,旗胜家园 2室1厅 6500元,40.073376,2室1厅1卫,116.364975,https://m.lianjia.com/chuzu/bj/zufang/BJ2156458776314511360.html,6500,元/月,200600000000,旗胜家园,整租
5c9f75c2118dacbcd7cd9463,1,2,科技园区,北京,大兴,289,1,近地铁 集中供暖 随时看房,整租 ·   低楼层怡海花园 南北通透两居室 简单装修拎包入住,39.839489,2室1厅1卫,116.308505,https://m.lianjia.com/chuzu/bj/zufang/BJ2209453598520115200.html,6000,元/月,200600000001,怡海花园富泽园,整租
5c9f76e6118dacbcd7cd9e1d,1,1,岳各庄,北京,丰台,,1,新上 随时看房,靛厂路岳各庄 圆梦园小区 一居室随时可看,39.895442,1室1厅1卫,116.284107,https://m.lianjia.com/chuzu/bj/zufang/BJ2223694972002516992.html,5000,元/月,200600000000,圆梦园,整租
5c9f6ef2118dacbcd7cd58e6,2,3,朝阳公园,北京,朝阳,296,1,近地铁 随时看房,朝阳公园正门丽水嘉园干净三居室看房方便拎包入住,39.939299,3室1厅2卫,116.489739,https://m.lianjia.com/chuzu/bj/zufang/BJ2138301835616985088.html,16000,元/月,200600000000,丽水嘉园,整租
5c9f7ad8118dacbcd7cdc0d4,1,2,天通苑,北京,昌平,673,0,近地铁 精装,整租 ·   卢卡精装房屋，优质办公房源，看房很方便，上下两层。,40.064962,2房间1卫,116.418958,https://m.lianjia.com/chuzu/bj/zufang/BJ2210847077481578496.html,23000,元/月,200600000001,卢卡新天地,整租
5c9f7583118dacbcd7cd9207,1,2,和义,北京,大兴,331,1,近地铁,三角地 2室1厅 4000元,39.812018,2室1厅1卫,116.420125,https://m.lianjia.com/chuzu/bj/zufang/BJ2216988964357939200.html,4000,元/月,200600000000,三角地,整租
5c9f78a7118dacbcd7cdadec,1,1,临河里,北京,通州,888,0,近地铁 随时看房,DBC加州小镇 1室0厅 3100元,39.873245,1室0厅1卫,116.689244,https://m.lianjia.com/chuzu/bj/zufang/BJ2196811380244348928.html,3100,元/月,200600000000,DBC加州小镇,整租
5c9f7212118dacbcd7cd742b,1,2,团结湖,北京,朝阳,739,1,近地铁 精装 集中供暖,整租 ·   团结湖北里 南北通透双阳台 六层无遮挡,39.933587,2室1厅1卫,116.472698,https://m.lianjia.com/chuzu/bj/zufang/BJ2206503954727043072.html,7800,元/月,200600000001,团结湖北里,整租
5c9f742a118dacbcd7cd871d,1,1,万柳,北京,海淀,1196,0,集中供暖,蜂鸟家园 1室0厅 7500元,39.9707,1室0厅1卫,116.303301,https://m.lianjia.com/chuzu/bj/zufang/BJ2218804315424817152.html,7500,元/月,200600000000,蜂鸟家园,整租
5c9f789d118dacbcd7cdad95,1,1,临河里,北京,通州,,1,精装 集中供暖,整租 · 海棠湾一期 1室1厅 4500元,39.875677,1室1厅1卫,116.671332,https://m.lianjia.com/chuzu/bj/zufang/BJ2217163123327516672.html,4500,元/月,200600000001,海棠湾一期,整租
5c9f6de1118dacbcd7cd4eda,3,4,奥林匹克公园,北京,昌平,697,1,近地铁 随时看房,整租 · 上元君庭 南北通透 199平 大四居,40.031546,4室1厅3卫,116.419162,https://m.lianjia.com/chuzu/bj/zufang/BJ2138239953736843264.html,16300,元/月,200600000001,上元君庭,整租
5c9f6b76118dacbcd7cd3938,1,1,灯市口,北京,东城,333,1,近地铁,整租 ·   酒店式公寓   24小时热水   灯市口地铁,39.925266,2房间1卫,116.417107,https://m.lianjia.com/chuzu/bj/zufang/BJ2207121925140905984.html,16000,元/月,200600000001,世纪大厦,整租
5c9f6ec0118dacbcd7cd5705,2,1,朝青,北京,朝阳,453,1,近地铁 精装 集中供暖 双卫生间 随时看房,整租 ·   天鹅湾 精装loft，自住初次出租，房子干净 跃层,39.928033,1室1厅2卫,116.529466,https://m.lianjia.com/chuzu/bj/zufang/BJ2218676566093996032.html,8800,元/月,200600000001,天鹅湾北区,整租
5c9f7e13118dacbcd7cdd7a6,1,2,顺义其它,北京,顺义,,1,集中供暖 新上,馨港庄园二区 2室1厅 5000元,40.039656,2室1厅1卫,116.675236,https://m.lianjia.com/chuzu/bj/zufang/BJ2203549454072545280.html,5000,元/月,200600000000,馨港庄园二区,整租
5c9f6f1e118dacbcd7cd5a2a,2,3,东坝,北京,朝阳,,2,,首开常青藤三期 3室2厅 11000元,39.971689,3室2厅2卫,116.544954,https://m.lianjia.com/chuzu/bj/zufang/BJ2214380537639084032.html,11000,元/月,200600000000,首开常青藤三期,整租
5c9f7ef2118dacbcd7cddf97,1,2,滨河西区,北京,门头沟,,1,集中供暖 随时看房,葡东小区 2室1厅 2800元,39.932268,2室1厅1卫,116.12215,https://m.lianjia.com/chuzu/bj/zufang/BJ2047713479434960896.html,2800,元/月,200600000000,葡东小区,整租
5c9f7090118dacbcd7cd66b0,1,2,劲松,北京,朝阳,242,2,近地铁 精装 集中供暖 随时看房,整租 · 东三环双井劲松 华腾园精装两居室 家具家电齐全,39.89331,2室2厅1卫,116.471849,https://m.lianjia.com/chuzu/bj/zufang/BJ2148395488524124160.html,9600,元/月,200600000001,华腾园,整租
5c9f7632118dacbcd7cd9863,1,1,木樨园,北京,丰台,711,1,近地铁 集中供暖 新上,赵公口小区 1室1厅 4100元,39.861278,1室1厅1卫,116.419327,https://m.lianjia.com/chuzu/bj/zufang/BJ2222272457719414784.html,4100,元/月,200600000000,赵公口小区,整租
5c9f7815118dacbcd7cda89f,2,3,果园,北京,通州,470,1,近地铁 集中供暖 新上 随时看房,翠屏北里西区 3室1厅 7400元,39.895875,3室1厅2卫,116.651506,https://m.lianjia.com/chuzu/bj/zufang/BJ2219343566990753792.html,7400,元/月,200600000000,翠屏北里西区,整租
5c9f7995118dacbcd7cdb60d,1,2,亦庄,北京,亦庄开发区,736,1,近地铁 集中供暖 新上,老管委会宿舍 2室1厅 6500元,39.808709,2室1厅1卫,116.502098,https://m.lianjia.com/chuzu/bj/zufang/BJ2206365614711783424.html,6500,元/月,200600000000,老管委会宿舍,整租
5c9f6c36118dacbcd7cd4051,1,2,白纸坊,北京,西城,,1,集中供暖 新上 随时看房,整租 · 滨河里 2室1厅 6000元,39.885661,2室1厅1卫,116.35836,https://m.lianjia.com/chuzu/bj/zufang/BJ2163163653485379584.html,6000,元/月,200600000001,滨河里,整租
5c9f74eb118dacbcd7cd8dbd,1,1,紫竹桥,北京,海淀,358,1,近地铁 集中供暖 随时看房,整租 ·  紫竹桥 车道沟 东南一居 板楼带电梯 随时看房,39.950488,1室1厅1卫,116.30313,https://m.lianjia.com/chuzu/bj/zufang/BJ2206378913062993920.html,6500,元/月,200600000001,车道沟南里,整租
5c9f7eb0118dacbcd7cddd2e,1,1,良乡,北京,房山,,0,精装 集中供暖 随时看房,整租 · 金地朗悦YOYO派 1房间1卫 2700元,39.739361,1房间1卫,116.198692,https://m.lianjia.com/chuzu/bj/zufang/BJ2218768545435885568.html,2700,元/月,200600000001,金地朗悦YOYO派,整租
5c9f7a89118dacbcd7cdbe41,1,1,回龙观,北京,昌平,1148,1,精装 集中供暖,整租 · 上北鑫座 2房间1卫 5500元,40.085341,2房间1卫,116.339803,https://m.lianjia.com/chuzu/bj/zufang/BJ2198972100033912832.html,5500,元/月,200600000001,上北鑫座,整租
5c9f7259118dacbcd7cd76ca,2,2,望京,北京,朝阳,580,1,近地铁 精装 集中供暖 双卫生间 随时看房,整租 ·   华鼎世家经典2居    西南无遮挡   观龙行水系,40.000832,2室1厅2卫,116.481758,https://m.lianjia.com/chuzu/bj/zufang/BJ2158622400298614784.html,15000,元/月,200600000001,华鼎世家二期,整租
5c9f7884118dacbcd7cdacae,1,2,梨园,北京,通州,366,1,近地铁 精装 集中供暖 新上,整租 ·   新城嘉园临近地铁南北通透两居 家具家电可配齐,39.887056,2室1厅1卫,116.677368,https://m.lianjia.com/chuzu/bj/zufang/BJ2223018168698544128.html,4800,元/月,200600000001,新城嘉园,整租
5c9f72cb118dacbcd7cd7b1f,4,3,中央别墅区,北京,顺义,,2,精装,整租 · 龙湾别墅 3室2厅 35000元,40.087744,3室2厅4卫,116.516835,https://m.lianjia.com/chuzu/bj/zufang/BJ2201459207357087744.html,35000,元/月,200600000001,龙湾别墅,整租
5c9f7073118dacbcd7cd659b,2,3,酒仙桥,北京,朝阳,,1,精装 集中供暖 双卫生间 随时看房,整租 · 梵谷水郡 3室1厅 12000元,39.966511,3室1厅2卫,116.512916,https://m.lianjia.com/chuzu/bj/zufang/BJ2198258425728090112.html,12000,元/月,200600000001,梵谷水郡,整租
5c9f7a31118dacbcd7cdbb08,1,1,东关,北京,昌平,372,1,近地铁 集中供暖 随时看房,宁馨苑 1室1厅 4000元,40.227012,1室1厅1卫,116.266541,https://m.lianjia.com/chuzu/bj/zufang/BJ2218123356547588096.html,4000,元/月,200600000000,宁馨苑,整租
5c9f7177118dacbcd7cd6e63,1,1,双井,北京,朝阳,303,0,近地铁 集中供暖 随时看房,整租 · 双井地铁口 精装开间 拎包入住 看房方便,39.90062,1室0厅1卫,116.471348,https://m.lianjia.com/chuzu/bj/zufang/BJ2098468094690738176.html,7000,元/月,200600000001,时代国际嘉园,整租
5c9f7597118dacbcd7cd92c9,1,1,旧宫,北京,大兴,901,1,近地铁,旧宫新苑北区 1室1厅 4000元,39.811553,1室1厅1卫,116.457914,https://m.lianjia.com/chuzu/bj/zufang/BJ2217358694906609664.html,4000,元/月,200600000000,旧宫新苑北区,整租
5c9f6bcb118dacbcd7cd3c5a,1,2,建国门内,北京,东城,955,1,近地铁 精装 集中供暖 随时看房,整租 ·   赵堂子胡同  金宝街  精装修 南北2居室,39.919951,2室1厅1卫,116.434565,https://m.lianjia.com/chuzu/bj/zufang/BJ2203510138923925504.html,8500,元/月,200600000001,赵堂子胡同,整租
5c9f7bf0118dacbcd7cdc850,2,3,天宫院南,北京,大兴,,1,精装 双卫生间 随时看房,整租 · 富力童话时光 3室1厅 3800元,39.63631,3室1厅2卫,116.320777,https://m.lianjia.com/chuzu/bj/zufang/BJ2163071438985101312.html,3800,元/月,200600000001,富力童话时光,整租
5c9f7875118dacbcd7cdac19,1,2,梨园,北京,通州,,1,随时看房,幸福时光 2室1厅 4300元,39.878088,2室1厅1卫,116.66849,https://m.lianjia.com/chuzu/bj/zufang/BJ2191985120972644352.html,4300,元/月,200600000000,幸福时光,整租
5c9f703f118dacbcd7cd63aa,1,2,红庙,北京,朝阳,464,1,近地铁 精装 集中供暖,整租 · 人民日报社的两居室，挺好的小区，有保安，安全管理好,39.925749,2室1厅1卫,116.481533,https://m.lianjia.com/chuzu/bj/zufang/BJ2214512216227717120.html,7000,元/月,200600000001,人民日报社家属区,整租
5c9f7a5e118dacbcd7cdbca3,1,2,回龙观,北京,昌平,810,1,近地铁 精装 集中供暖 随时看房,整租 · 冠庭园 2室1厅 6300元,40.082161,2室1厅1卫,116.324073,https://m.lianjia.com/chuzu/bj/zufang/BJ2216544105302343680.html,6300,元/月,200600000001,冠庭园,整租
5c9f7ecf118dacbcd7cdde57,1,1,良乡,北京,房山,505,1,近地铁 集中供暖 随时看房,整租 · 旭辉E天地 2房间1卫 2600元 跃层,39.728172,2房间1卫,116.175752,https://m.lianjia.com/chuzu/bj/zufang/BJ2193204800869367808.html,2600,元/月,200600000001,旭辉E天地,整租
5c9f6c85118dacbcd7cd42fd,1,1,广安门,北京,丰台,681,0,近地铁 精装 集中供暖 新上 随时看房,整租 ·   荣丰二期东南开间精装家具齐全拎包入住长租达官营,39.900529,1室0厅1卫,116.343245,https://m.lianjia.com/chuzu/bj/zufang/BJ2221509755229175808.html,4100,元/月,200600000001,荣丰2008,整租
5c9f7c26118dacbcd7cdc9dc,1,2,瀛海,北京,大兴,312,1,近地铁 集中供暖 随时看房,三槐家园 2室1厅 3800元,39.768464,2室1厅1卫,116.45908,https://m.lianjia.com/chuzu/bj/zufang/BJ2193506155446411264.html,3800,元/月,200600000000,三槐家园,整租
5c9f6ec6118dacbcd7cd5739,2,1,朝青,北京,朝阳,453,1,近地铁 集中供暖 随时看房,天鹅湾北区 1室1厅 8500元 跃层,39.928033,1室1厅2卫,116.529466,https://m.lianjia.com/chuzu/bj/zufang/BJ2209283523074850816.html,8500,元/月,200600000000,天鹅湾北区,整租
5c9f783f118dacbcd7cdaa29,1,2,九棵树(家乐福),北京,通州,,1,集中供暖 随时看房,整租 · 大方居东西向两居室 家电家具齐 直接可以拎包入住,39.88191,2室1厅1卫,116.63734,https://m.lianjia.com/chuzu/bj/zufang/BJ2076612350555209728.html,3700,元/月,200600000001,大方居,整租
5c9f7e1f118dacbcd7cdd816,1,2,顺义其它,北京,顺义,,1,精装 集中供暖,整租 · 鹭峯国际 3房间1卫 4500元,40.101955,3房间1卫,116.66943,https://m.lianjia.com/chuzu/bj/zufang/BJ2211533786347208704.html,4500,元/月,200600000001,鹭峯国际,整租
5c9f7adf118dacbcd7cdc117,1,4,天通苑,北京,昌平,,2,集中供暖,都市芳园锦湖园 4室2厅 9000元,40.089793,4室2厅1卫,116.39771,https://m.lianjia.com/chuzu/bj/zufang/BJ2199110483351707648.html,9000,元/月,200600000000,都市芳园锦湖园,整租
5c9f6e70118dacbcd7cd544b,2,3,常营,北京,朝阳,689,1,近地铁 集中供暖 随时看房,柏林爱乐二期 3室1厅 11500元 跃层,39.928019,3室1厅2卫,116.594801,https://m.lianjia.com/chuzu/bj/zufang/BJ2172176052057538560.html,11500,元/月,200600000000,柏林爱乐二期,整租
5c9f7457118dacbcd7cd88d4,0,2,西三旗,北京,昌平,,1,集中供暖 随时看房,整租 · 上奥世纪商办类房子，业主诚心出租,40.062254,3房间0卫,116.336897,https://m.lianjia.com/chuzu/bj/zufang/BJ2154966360080252928.html,23000,元/月,200600000001,上奥世纪中心,整租
5c9f6bd2118dacbcd7cd3c9f,1,4,金宝街,北京,东城,646,2,近地铁 集中供暖 随时看房,整租 ·  东四  鸿安国际大厦 带电梯可长租 30000元每月,39.929859,4室2厅1卫,116.430928,https://m.lianjia.com/chuzu/bj/zufang/BJ2156356817742479360.html,28000,元/月,200600000001,鸿安国际大厦,整租
5c9f7397118dacbcd7cd8194,1,2,马连洼,北京,海淀,,1,新上,裕隆新村 2室1厅 8000元,40.029716,2室1厅1卫,116.276074,https://m.lianjia.com/chuzu/bj/zufang/BJ2223931604265336832.html,8000,元/月,200600000000,裕隆新村,整租
5c9f6e90118dacbcd7cd5586,1,2,常营,北京,朝阳,,1,精装,整租 · 优点社区 2室1厅 6800元,39.936939,2室1厅1卫,116.594761,https://m.lianjia.com/chuzu/bj/zufang/BJ2213796601477480448.html,6800,元/月,200600000001,优点社区,整租
5c9f7475118dacbcd7cd89ff,1,1,小西天,北京,海淀,,1,集中供暖 新上,整租 · 学院南路乙12号 1室1厅 6000元,39.963603,1室1厅1卫,116.371346,https://m.lianjia.com/chuzu/bj/zufang/BJ2210892279395663872.html,6000,元/月,200600000001,学院南路乙12号,整租
5c9f74f3118dacbcd7cd8e0e,1,1,北大地,北京,丰台,,1,集中供暖 新上,整租 · 东安街头条1号院 1室1厅 3500元,39.855997,1室1厅1卫,116.28874,https://m.lianjia.com/chuzu/bj/zufang/BJ2223608121354625024.html,3500,元/月,200600000001,东安街头条1号院,整租
5c9f6c4f118dacbcd7cd413b,2,3,长椿街,北京,西城,579,2,近地铁 集中供暖 双卫生间,整租 · 康乐里小区 3室2厅 18500元,39.901209,3室2厅2卫,116.373105,https://m.lianjia.com/chuzu/bj/zufang/BJ2210862578438250496.html,18500,元/月,200600000001,康乐里小区,整租
5c9f775d118dacbcd7cda21d,1,3,鲁谷,北京,石景山,1188,1,近地铁 集中供暖 新上,六合园 3室1厅 8000元,39.904248,3室1厅1卫,116.224768,https://m.lianjia.com/chuzu/bj/zufang/BJ2219448035116072960.html,8000,元/月,200600000000,六合园,整租
5c9f785b118dacbcd7cdab26,2,3,潞苑,北京,通州,,1,集中供暖 双卫生间 随时看房,整租 · 新潮嘉园三期 齐全三居室 南北通透,39.940934,3室1厅2卫,116.706256,https://m.lianjia.com/chuzu/bj/zufang/BJ2071618192681476096.html,4500,元/月,200600000001,新潮嘉园三期,整租
5c9f77d0118dacbcd7cda620,1,1,北关,北京,通州,,1,集中供暖 新上 随时看房,翠福园 1室1厅 2000元,39.951388,1室1厅1卫,116.659546,https://m.lianjia.com/chuzu/bj/zufang/BJ2223776420629585920.html,2000,元/月,200600000000,翠福园,整租
5c9f6e10118dacbcd7cd50a9,1,2,北苑,北京,朝阳,957,1,集中供暖,整租 · 北苑家园清友园 2室1厅 7700元,40.0451,2室1厅1卫,116.434388,https://m.lianjia.com/chuzu/bj/zufang/BJ2218101023128690688.html,7700,元/月,200600000001,北苑家园清友园,整租
5c9f6d78118dacbcd7cd4b7b,1,2,西直门,北京,海淀,,1,集中供暖,整租 · 交大嘉园 2室1厅 11000元,39.954963,2室1厅1卫,116.35154,https://m.lianjia.com/chuzu/bj/zufang/BJ2216525694035296256.html,11000,元/月,200600000001,交大嘉园,整租
5c9f74c1118dacbcd7cd8c2d,1,3,知春路,北京,海淀,705,1,近地铁,北航家属院 3室1厅 12000元,39.987442,3室1厅1卫,116.348993,https://m.lianjia.com/chuzu/bj/zufang/BJ2211344200468013056.html,12000,元/月,200600000000,北航家属院,整租
5c9f7dc1118dacbcd7cdd4a6,2,3,马坡,北京,顺义,,2,新上,香悦四季 3室2厅 5000元,40.186753,3室2厅2卫,116.665923,https://m.lianjia.com/chuzu/bj/zufang/BJ2220072625567170560.html,5000,元/月,200600000000,香悦四季,整租
5c9f7742118dacbcd7cda118,1,2,城子,北京,门头沟,,1,集中供暖,向阳东里 2室1厅 3000元,39.943825,2室1厅1卫,116.114566,https://m.lianjia.com/chuzu/bj/zufang/BJ2204081662529110016.html,3000,元/月,200600000000,向阳东里,整租
5c9f723a118dacbcd7cd75af,2,3,望京,北京,朝阳,176,1,近地铁 精装 集中供暖 双卫生间,整租 ·   上京新航线，经典三居室，装修不错，看房子提前约,40.016871,3室1厅2卫,116.471006,https://m.lianjia.com/chuzu/bj/zufang/BJ2206208902109077504.html,14500,元/月,200600000001,上京新航线,整租
5c9f76c8118dacbcd7cd9d36,1,1,西红门,北京,大兴,326,1,近地铁,兴海家园日苑 1室1厅 4100元,39.798279,1室1厅1卫,116.338303,https://m.lianjia.com/chuzu/bj/zufang/BJ2191728703112232960.html,4100,元/月,200600000000,兴海家园日苑,整租
5c9f6dfd118dacbcd7cd4ff3,2,3,北苑,北京,朝阳,,2,精装 集中供暖 双卫生间,整租 ·  润泽公馆 精装三居室 业主自住装修 诚心出租,40.059871,3室2厅2卫,116.443983,https://m.lianjia.com/chuzu/bj/zufang/BJ2208408850971754496.html,12000,元/月,200600000001,润泽公馆,整租
5c9f7096118dacbcd7cd66ed,1,1,劲松,北京,朝阳,43,1,近地铁 精装 集中供暖 随时看房,整租 ·   简单装修，为你而选，为你为家。,39.88896,1室1厅1卫,116.464926,https://m.lianjia.com/chuzu/bj/zufang/BJ2202906429680263168.html,5500,元/月,200600000001,劲松三区,整租
5c9f6fe7118dacbcd7cd60b9,1,2,甘露园,北京,朝阳,1085,1,近地铁 集中供暖 随时看房,都市经典家园 2室1厅 7700元,39.920159,2室1厅1卫,116.527157,https://m.lianjia.com/chuzu/bj/zufang/BJ2216572896019750912.html,7700,元/月,200600000000,都市经典家园,整租
5c9f77fd118dacbcd7cda7bf,2,3,大兴其它,北京,亦庄开发区,,1,集中供暖 随时看房,万科金域东郡 3室1厅 6500元,39.760198,3室1厅2卫,116.494794,https://m.lianjia.com/chuzu/bj/zufang/BJ2143900273620287488.html,6500,元/月,200600000000,万科金域东郡,整租
5c9f7a39118dacbcd7cdbb59,1,3,东关,北京,昌平,1133,1,集中供暖,整租 ·   南北正规三居室带独立客厅，家具家电齐全。,40.233342,3室1厅1卫,116.249524,https://m.lianjia.com/chuzu/bj/zufang/BJ2218013573609955328.html,5000,元/月,200600000001,东关北里小区,整租
5c9f6b4d118dacbcd7cd37b2,1,2,东直门,北京,朝阳,337,1,近地铁 集中供暖,北新桥简装两居东西向采光良好.............,39.947954,2室1厅1卫,116.427102,https://m.lianjia.com/chuzu/bj/zufang/BJ2201941366467207168.html,7200,元/月,200600000000,北新桥头条,整租
