longitude,latitude,aver_price,latlon
121.51825,31.23831918,150.0,"121.51825,31.23831918"
121.520745,31.23180879,156.7,"121.520745,31.23180879"
121.5236788,31.24491953,140.0,"121.5236788,31.24491953"
121.5187815,31.23814613,216.7,"121.5187815,31.23814613"
121.51825,31.23831918,166.7,"121.51825,31.23831918"
121.52503,31.248362,193.3,"121.52503,31.248362"
121.5218271,31.22226537,233.3,"121.5218271,31.22226537"
121.5215675,31.24479628,150.0,"121.5215675,31.24479628"
121.5249362,31.24122816,210.0,"121.5249362,31.24122816"
121.5249362,31.24122816,166.7,"121.5249362,31.24122816"
121.5236788,31.24491953,160.0,"121.5236788,31.24491953"
121.5280611,31.24042292,106.7,"121.5280611,31.24042292"
121.519434,31.241207,193.3,"121.519434,31.241207"
121.5187815,31.23814613,200.0,"121.5187815,31.23814613"
121.5280611,31.24042292,223.3,"121.5280611,31.24042292"
121.51825,31.23831918,193.3,"121.51825,31.23831918"
121.51825,31.23831918,166.7,"121.51825,31.23831918"
121.526802,31.24271833,200.0,"121.526802,31.24271833"
121.51825,31.23831918,223.3,"121.51825,31.23831918"
121.51825,31.23831918,210.0,"121.51825,31.23831918"
121.51825,31.23831918,216.7,"121.51825,31.23831918"
121.520268,31.230375,183.3,"121.520268,31.230375"
121.526196,31.238968,146.7,"121.526196,31.238968"
121.525024,31.222587,153.3,"121.525024,31.222587"
121.51825,31.23831918,173.3,"121.51825,31.23831918"
121.5180057,31.23760155,226.7,"121.5180057,31.23760155"
121.524292,31.247303,250.0,"121.524292,31.247303"
121.51825,31.23831918,216.7,"121.51825,31.23831918"
121.5181956,31.23052648,183.3,"121.5181956,31.23052648"
121.5187815,31.23814613,200.0,"121.5187815,31.23814613"
121.5280611,31.24042292,200.0,"121.5280611,31.24042292"
121.525004,31.245166,226.7,"121.525004,31.245166"
121.520268,31.230375,160.0,"121.520268,31.230375"
121.522882,31.231277,150.0,"121.522882,31.231277"
121.526802,31.24271833,160.0,"121.526802,31.24271833"
121.51825,31.23831918,196.7,"121.51825,31.23831918"
121.5249362,31.24122816,242.0,"121.5249362,31.24122816"
121.5245127,31.24186451,196.7,"121.5245127,31.24186451"
121.51825,31.23831918,173.3,"121.51825,31.23831918"
121.5245127,31.24186451,250.0,"121.5245127,31.24186451"
121.5181956,31.23052648,216.7,"121.5181956,31.23052648"
121.5181956,31.23052648,233.3,"121.5181956,31.23052648"
121.5187815,31.23814613,233.3,"121.5187815,31.23814613"
121.5236788,31.24491953,200.0,"121.5236788,31.24491953"
121.524189,31.243051,233.3,"121.524189,31.243051"
121.5245127,31.24186451,173.3,"121.5245127,31.24186451"
121.5245127,31.24186451,150.0,"121.5245127,31.24186451"
121.520268,31.230375,183.3,"121.520268,31.230375"
121.5249362,31.24122816,132.7,"121.5249362,31.24122816"
121.5215935,31.24219705,169.3,"121.5215935,31.24219705"
121.5180057,31.23760155,190.0,"121.5180057,31.23760155"
121.526802,31.24271833,223.3,"121.526802,31.24271833"
121.5280611,31.24042292,233.3,"121.5280611,31.24042292"
121.5245127,31.24186451,176.7,"121.5245127,31.24186451"
121.5181956,31.23052648,200.0,"121.5181956,31.23052648"
121.52503,31.248362,146.7,"121.52503,31.248362"
121.526802,31.24271833,216.7,"121.526802,31.24271833"
121.520745,31.23180879,193.3,"121.520745,31.23180879"
121.526802,31.24271833,226.7,"121.526802,31.24271833"
121.5250557,31.22364831,250.0,"121.5250557,31.22364831"
121.5250557,31.22364831,240.0,"121.5250557,31.22364831"
121.526802,31.24271833,183.3,"121.526802,31.24271833"
121.522882,31.231277,183.3,"121.522882,31.231277"
121.526802,31.24271833,160.0,"121.526802,31.24271833"
121.520268,31.230375,206.7,"121.520268,31.230375"
121.51825,31.23831918,183.3,"121.51825,31.23831918"
121.5245127,31.24186451,133.3,"121.5245127,31.24186451"
121.51825,31.23831918,183.3,"121.51825,31.23831918"
121.51825,31.23831918,160.0,"121.51825,31.23831918"
121.526196,31.238968,136.7,"121.526196,31.238968"
121.524907,31.239548,216.7,"121.524907,31.239548"
121.5245904,31.223443,200.0,"121.5245904,31.223443"
121.86496,31.045971,160.0,"121.86496,31.045971"
121.929623,30.920085,50.0,"121.929623,30.920085"
121.928924,30.921984,93.3,"121.928924,30.921984"
121.9234559,30.88920718,90.0,"121.9234559,30.88920718"
121.922277,30.885969,116.7,"121.922277,30.885969"
121.862495,30.877682,53.3,"121.862495,30.877682"
121.929623,30.920085,96.7,"121.929623,30.920085"
121.912467,30.907338,126.7,"121.912467,30.907338"
121.917243,30.907732,66.7,"121.917243,30.907732"
121.929623,30.920085,100.0,"121.929623,30.920085"
121.912467,30.907338,133.3,"121.912467,30.907338"
121.866942,30.873275,166.7,"121.866942,30.873275"
121.92168,30.921033,93.3,"121.92168,30.921033"
121.9234559,30.88920718,183.3,"121.9234559,30.88920718"
121.912467,30.907338,86.7,"121.912467,30.907338"
121.912467,30.907338,106.7,"121.912467,30.907338"
121.912467,30.907338,100.0,"121.912467,30.907338"
121.912467,30.907338,110.0,"121.912467,30.907338"
121.912467,30.907338,116.7,"121.912467,30.907338"
121.9234559,30.88920718,126.7,"121.9234559,30.88920718"
121.9234559,30.88920718,200.0,"121.9234559,30.88920718"
121.565752,31.236411,200.0,"121.565752,31.236411"
121.575242,31.235102,226.7,"121.575242,31.235102"
121.565752,31.236411,200.0,"121.565752,31.236411"
121.8075869,30.90495993,43.3,"121.8075869,30.90495993"
121.810324,30.90466,60.0,"121.810324,30.90466"
121.8136313,30.90495187,40.0,"121.8136313,30.90495187"
121.8101933,30.90519139,40.0,"121.8101933,30.90519139"
121.8075869,30.90495993,36.7,"121.8075869,30.90495993"
121.8101933,30.90519139,33.3,"121.8101933,30.90519139"
121.821033,30.904914,46.7,"121.821033,30.904914"
121.8075869,30.90495993,50.0,"121.8075869,30.90495993"
121.8101933,30.90519139,45.0,"121.8101933,30.90519139"
121.816382,30.912706,76.7,"121.816382,30.912706"
121.8111832,30.91779106,66.7,"121.8111832,30.91779106"
121.8246417,30.90474195,43.3,"121.8246417,30.90474195"
121.814097,30.908074,40.0,"121.814097,30.908074"
121.814097,30.908074,63.3,"121.814097,30.908074"
121.810324,30.90466,50.0,"121.810324,30.90466"
121.8136702,30.90504158,63.3,"121.8136702,30.90504158"
121.814097,30.908074,76.7,"121.814097,30.908074"
121.810993,30.913091,86.7,"121.810993,30.913091"
121.8258617,30.91603967,45.3,"121.8258617,30.91603967"
121.8111832,30.91779106,40.0,"121.8111832,30.91779106"
121.8137841,30.90680759,66.7,"121.8137841,30.90680759"
121.8136702,30.90504158,66.7,"121.8136702,30.90504158"
121.8111832,30.91779106,56.7,"121.8111832,30.91779106"
121.835778,30.90982613,40.0,"121.835778,30.90982613"
121.814097,30.908074,83.3,"121.814097,30.908074"
121.8111832,30.91779106,53.3,"121.8111832,30.91779106"
121.814097,30.908074,76.7,"121.814097,30.908074"
121.814097,30.908074,73.3,"121.814097,30.908074"
121.8314665,30.90452598,100.0,"121.8314665,30.90452598"
121.823295,30.913308,66.7,"121.823295,30.913308"
121.814097,30.908074,33.3,"121.814097,30.908074"
121.8137841,30.90680759,53.3,"121.8137841,30.90680759"
121.8137841,30.90680759,76.7,"121.8137841,30.90680759"
121.810993,30.913091,116.7,"121.810993,30.913091"
121.810993,30.913091,100.0,"121.810993,30.913091"
121.810993,30.913091,100.0,"121.810993,30.913091"
121.8137841,30.90680759,53.3,"121.8137841,30.90680759"
121.810993,30.913091,100.0,"121.810993,30.913091"
121.8258617,30.91603967,43.3,"121.8258617,30.91603967"
121.8258617,30.91603967,43.3,"121.8258617,30.91603967"
121.8101933,30.90519139,50.0,"121.8101933,30.90519139"
121.8246417,30.90474195,63.3,"121.8246417,30.90474195"
121.8258617,30.91603967,43.3,"121.8258617,30.91603967"
121.8258617,30.91603967,36.7,"121.8258617,30.91603967"
121.8441255,30.89584102,86.7,"121.8441255,30.89584102"
121.8258617,30.91603967,40.0,"121.8258617,30.91603967"
121.8441255,30.89584102,93.3,"121.8441255,30.89584102"
121.8249425,30.90512717,60.0,"121.8249425,30.90512717"
121.8193722,30.90673142,66.7,"121.8193722,30.90673142"
121.8137841,30.90680759,43.3,"121.8137841,30.90680759"
121.5195841,31.20212395,220.0,"121.5195841,31.20212395"
121.519291,31.205385,120.0,"121.519291,31.205385"
121.5152567,31.20727965,116.7,"121.5152567,31.20727965"
121.5166208,31.20049831,150.0,"121.5166208,31.20049831"
121.520758,31.20142,140.0,"121.520758,31.20142"
121.518163,31.199051,145.0,"121.518163,31.199051"
121.5153367,31.20261614,133.3,"121.5153367,31.20261614"
121.515213,31.20623,113.3,"121.515213,31.20623"
121.5231154,31.19409035,120.0,"121.5231154,31.19409035"
121.520758,31.20142,133.3,"121.520758,31.20142"
121.519291,31.205385,116.7,"121.519291,31.205385"
121.5152567,31.20727965,216.7,"121.5152567,31.20727965"
121.5147267,31.20479363,160.0,"121.5147267,31.20479363"
121.518163,31.199051,166.7,"121.518163,31.199051"
121.5147267,31.20479363,110.0,"121.5147267,31.20479363"
121.522968,31.204907,250.0,"121.522968,31.204907"
121.520758,31.20142,160.0,"121.520758,31.20142"
121.521992,31.203131,133.3,"121.521992,31.203131"
121.520758,31.20142,166.7,"121.520758,31.20142"
121.518163,31.199051,133.3,"121.518163,31.199051"
121.515511,31.199708,140.0,"121.515511,31.199708"
121.5159033,31.20437555,110.0,"121.5159033,31.20437555"
121.5115035,31.19642922,250.0,"121.5115035,31.19642922"
121.5126557,31.19513202,116.7,"121.5126557,31.19513202"
121.5131768,31.20638514,200.0,"121.5131768,31.20638514"
121.513483,31.204991,150.0,"121.513483,31.204991"
121.530269,31.194375,250.0,"121.530269,31.194375"
121.5181283,31.20606003,153.3,"121.5181283,31.20606003"
121.521992,31.203131,173.3,"121.521992,31.203131"
121.5226519,31.1950147,116.7,"121.5226519,31.1950147"
121.520758,31.20142,126.7,"121.520758,31.20142"
121.520758,31.20142,143.3,"121.520758,31.20142"
121.5147267,31.20479363,183.3,"121.5147267,31.20479363"
121.518163,31.199051,183.3,"121.518163,31.199051"
121.515511,31.199708,123.3,"121.515511,31.199708"
121.5158457,31.20800715,140.0,"121.5158457,31.20800715"
121.525578,31.201855,210.0,"121.525578,31.201855"
121.5114454,31.196177,100.0,"121.5114454,31.196177"
121.5153367,31.20261614,153.3,"121.5153367,31.20261614"
121.5147267,31.20479363,150.0,"121.5147267,31.20479363"
121.5181283,31.20606003,140.0,"121.5181283,31.20606003"
121.515511,31.199708,143.3,"121.515511,31.199708"
121.519291,31.205385,148.3,"121.519291,31.205385"
121.51378,31.207486,116.7,"121.51378,31.207486"
121.5176188,31.203284,193.3,"121.5176188,31.203284"
121.5153367,31.20261614,133.3,"121.5153367,31.20261614"
121.5152567,31.20727965,116.7,"121.5152567,31.20727965"
121.5152567,31.20727965,116.7,"121.5152567,31.20727965"
121.5181283,31.20606003,126.7,"121.5181283,31.20606003"
121.5159033,31.20437555,110.0,"121.5159033,31.20437555"
121.5132694,31.20518926,150.0,"121.5132694,31.20518926"
121.5216057,31.20338618,130.0,"121.5216057,31.20338618"
121.5141008,31.20702554,116.7,"121.5141008,31.20702554"
121.5132694,31.20518926,173.3,"121.5132694,31.20518926"
121.5216057,31.20338618,160.0,"121.5216057,31.20338618"
121.5183082,31.20539188,166.7,"121.5183082,31.20539188"
121.498767,31.16754,160.0,"121.498767,31.16754"
121.5036827,31.15226584,133.3,"121.5036827,31.15226584"
121.499803,31.165931,176.7,"121.499803,31.165931"
121.4993501,31.15132473,173.3,"121.4993501,31.15132473"
121.506876,31.166856,166.7,"121.506876,31.166856"
121.5308502,31.14703772,176.7,"121.5308502,31.14703772"
121.524177,31.143716,206.7,"121.524177,31.143716"
121.5130351,31.16430083,160.0,"121.5130351,31.16430083"
121.499803,31.165931,116.7,"121.499803,31.165931"
121.544263,31.165126,133.3,"121.544263,31.165126"
121.5271233,31.1457274,186.7,"121.5271233,31.1457274"
121.519384,31.143293,176.7,"121.519384,31.143293"
121.532282,31.14447,193.3,"121.532282,31.14447"
121.542774,31.136789,120.0,"121.542774,31.136789"
121.513582,31.166547,200.0,"121.513582,31.166547"
121.542432,31.153745,233.3,"121.542432,31.153745"
121.548889,31.150687,200.0,"121.548889,31.150687"
121.511978,31.141017,120.0,"121.511978,31.141017"
121.498509,31.165334,176.7,"121.498509,31.165334"
121.499803,31.165931,166.7,"121.499803,31.165931"
121.50017,31.16933,200.0,"121.50017,31.16933"
121.5322138,31.15201303,180.0,"121.5322138,31.15201303"
121.494871,31.16732,240.0,"121.494871,31.16732"
121.538256,31.156543,233.3,"121.538256,31.156543"
121.523742,31.174838,150.0,"121.523742,31.174838"
121.514675,31.13361,96.7,"121.514675,31.13361"
121.5353902,31.14821319,173.3,"121.5353902,31.14821319"
121.5362147,31.14670919,216.7,"121.5362147,31.14670919"
121.533908,31.16774525,233.3,"121.533908,31.16774525"
121.506876,31.166856,173.3,"121.506876,31.166856"
121.542432,31.153745,216.7,"121.542432,31.153745"
121.516849,31.159609,226.7,"121.516849,31.159609"
121.498509,31.165334,140.0,"121.498509,31.165334"
121.519165,31.15065,186.7,"121.519165,31.15065"
121.526828,31.155039,240.0,"121.526828,31.155039"
121.539201,31.154299,116.7,"121.539201,31.154299"
121.531898,31.163903,200.0,"121.531898,31.163903"
121.5362147,31.14670919,183.3,"121.5362147,31.14670919"
121.488086,31.155899,250.0,"121.488086,31.155899"
121.5288861,31.15013281,200.0,"121.5288861,31.15013281"
121.532282,31.14447,160.0,"121.532282,31.14447"
121.494871,31.16732,226.7,"121.494871,31.16732"
121.494205,31.164632,186.7,"121.494205,31.164632"
121.49776717957,31.165229150587,140.0,"121.49776717957,31.165229150587"
121.511714,31.163789,213.3,"121.511714,31.163789"
121.5288861,31.15013281,150.0,"121.5288861,31.15013281"
121.4987322,31.15116325,140.0,"121.4987322,31.15116325"
121.4920908,31.16548251,200.0,"121.4920908,31.16548251"
121.5027789,31.15141965,200.0,"121.5027789,31.15141965"
121.5053726,31.15227635,166.7,"121.5053726,31.15227635"
121.513187,31.132317,166.7,"121.513187,31.132317"
121.542774,31.136789,216.7,"121.542774,31.136789"
121.5130351,31.16430083,133.3,"121.5130351,31.16430083"
121.512451,31.159763,150.0,"121.512451,31.159763"
121.5400896,31.16845604,216.7,"121.5400896,31.16845604"
121.542475,31.15022,200.0,"121.542475,31.15022"
121.531898,31.163903,166.7,"121.531898,31.163903"
121.538256,31.156543,200.0,"121.538256,31.156543"
121.5322138,31.15201303,163.3,"121.5322138,31.15201303"
121.5288861,31.15013281,133.3,"121.5288861,31.15013281"
121.523742,31.174838,150.0,"121.523742,31.174838"
121.5044422,31.15327771,140.0,"121.5044422,31.15327771"
121.525348,31.161633,206.7,"121.525348,31.161633"
121.494871,31.16732,233.3,"121.494871,31.16732"
121.5053726,31.15227635,166.7,"121.5053726,31.15227635"
121.537839,31.17533207,133.3,"121.537839,31.17533207"
121.5036827,31.15226584,133.3,"121.5036827,31.15226584"
121.511978,31.141017,140.0,"121.511978,31.141017"
121.5042995,31.14676374,116.7,"121.5042995,31.14676374"
121.51132,31.170774,216.7,"121.51132,31.170774"
121.5372536,31.14862364,133.3,"121.5372536,31.14862364"
121.494205,31.164632,223.3,"121.494205,31.164632"
121.539053,31.160076,173.3,"121.539053,31.160076"
121.5200954,31.15258084,206.7,"121.5200954,31.15258084"
121.4963155,31.15036545,140.0,"121.4963155,31.15036545"
121.539053,31.160076,206.7,"121.539053,31.160076"
121.506876,31.166856,233.3,"121.506876,31.166856"
121.5400896,31.16845604,216.7,"121.5400896,31.16845604"
121.518082,31.15677,226.7,"121.518082,31.15677"
121.4976897,31.15463083,233.3,"121.4976897,31.15463083"
121.51132,31.170774,150.0,"121.51132,31.170774"
121.5411082,31.17782281,116.7,"121.5411082,31.17782281"
121.544263,31.165126,133.3,"121.544263,31.165126"
121.5012605,31.16681792,173.3,"121.5012605,31.16681792"
121.51132,31.170774,126.7,"121.51132,31.170774"
121.5308502,31.14703772,183.3,"121.5308502,31.14703772"
121.51132,31.170774,183.3,"121.51132,31.170774"
121.505748,31.132074,166.7,"121.505748,31.132074"
121.5372536,31.14862364,183.3,"121.5372536,31.14862364"
121.5200954,31.15258084,216.7,"121.5200954,31.15258084"
121.5362147,31.14670919,116.7,"121.5362147,31.14670919"
121.509998,31.156548,186.7,"121.509998,31.156548"
121.521831,31.147988,250.0,"121.521831,31.147988"
121.494292,31.166274,166.7,"121.494292,31.166274"
121.498603,31.14700334,246.7,"121.498603,31.14700334"
121.513582,31.166547,166.7,"121.513582,31.166547"
121.509998,31.156548,166.7,"121.509998,31.156548"
121.498509,31.165334,200.0,"121.498509,31.165334"
121.498509,31.165334,186.7,"121.498509,31.165334"
121.51132,31.170774,193.3,"121.51132,31.170774"
121.525348,31.161633,193.3,"121.525348,31.161633"
121.513741,31.165337,250.0,"121.513741,31.165337"
121.525348,31.161633,200.0,"121.525348,31.161633"
121.506876,31.166856,188.9,"121.506876,31.166856"
121.5363437,31.17220429,116.7,"121.5363437,31.17220429"
121.51132,31.170774,186.7,"121.51132,31.170774"
121.531898,31.163903,133.3,"121.531898,31.163903"
121.512112,31.141391,160.0,"121.512112,31.141391"
121.537839,31.17533207,136.7,"121.537839,31.17533207"
121.496122,31.1683,233.3,"121.496122,31.1683"
121.511978,31.141017,173.3,"121.511978,31.141017"
121.5012605,31.16681792,106.7,"121.5012605,31.16681792"
121.545062,31.148658,160.0,"121.545062,31.148658"
121.511206,31.140334,166.7,"121.511206,31.140334"
121.51132,31.170774,233.3,"121.51132,31.170774"
121.516612,31.128722,116.7,"121.516612,31.128722"
121.505748,31.132074,183.3,"121.505748,31.132074"
121.5353902,31.14821319,166.7,"121.5353902,31.14821319"
121.502062,31.168079,206.7,"121.502062,31.168079"
121.538437,31.135501,200.0,"121.538437,31.135501"
121.494871,31.16732,216.7,"121.494871,31.16732"
121.545694,31.150455,140.0,"121.545694,31.150455"
121.4920908,31.16548251,216.7,"121.4920908,31.16548251"
121.54146,31.156244,226.7,"121.54146,31.156244"
121.492559,31.16718037,226.7,"121.492559,31.16718037"
121.5088743,31.15012494,150.0,"121.5088743,31.15012494"
121.531898,31.163903,186.7,"121.531898,31.163903"
121.5002639,31.1696043,156.7,"121.5002639,31.1696043"
121.533908,31.16774525,216.7,"121.533908,31.16774525"
121.512451,31.159763,133.3,"121.512451,31.159763"
121.492559,31.16718037,93.3,"121.492559,31.16718037"
121.531898,31.163903,250.0,"121.531898,31.163903"
121.538437,31.135501,183.3,"121.538437,31.135501"
121.511978,31.141017,166.7,"121.511978,31.141017"
121.519384,31.143293,140.0,"121.519384,31.143293"
121.5288861,31.15013281,183.3,"121.5288861,31.15013281"
121.539053,31.160076,233.3,"121.539053,31.160076"
121.5027789,31.15141965,220.0,"121.5027789,31.15141965"
121.494205,31.164632,193.3,"121.494205,31.164632"
121.494205,31.164632,193.3,"121.494205,31.164632"
121.5038607,31.15689825,220.0,"121.5038607,31.15689825"
121.538256,31.156543,200.0,"121.538256,31.156543"
121.544263,31.165126,166.7,"121.544263,31.165126"
121.5342854,31.14742613,250.0,"121.5342854,31.14742613"
121.51132,31.170774,193.3,"121.51132,31.170774"
121.5124126,31.16721475,106.7,"121.5124126,31.16721475"
121.4993501,31.15132473,166.7,"121.4993501,31.15132473"
121.54386,31.137369,183.3,"121.54386,31.137369"
121.54386,31.137369,226.7,"121.54386,31.137369"
121.498603,31.14700334,233.3,"121.498603,31.14700334"
121.507808,31.15747018,233.3,"121.507808,31.15747018"
121.523742,31.174838,110.0,"121.523742,31.174838"
121.516849,31.159609,216.7,"121.516849,31.159609"
121.494871,31.16732,213.3,"121.494871,31.16732"
121.533908,31.16774525,230.0,"121.533908,31.16774525"
121.5400896,31.16845604,166.7,"121.5400896,31.16845604"
121.52064,31.143993,133.3,"121.52064,31.143993"
121.498767,31.16754,133.3,"121.498767,31.16754"
121.505748,31.132074,186.7,"121.505748,31.132074"
121.54386,31.137369,233.3,"121.54386,31.137369"
121.538437,31.135501,183.3,"121.538437,31.135501"
121.54386,31.137369,116.7,"121.54386,31.137369"
121.542774,31.136789,173.3,"121.542774,31.136789"
121.5288861,31.15013281,160.0,"121.5288861,31.15013281"
121.50017,31.16933,123.3,"121.50017,31.16933"
121.506876,31.166856,150.0,"121.506876,31.166856"
121.537001,31.164249,160.0,"121.537001,31.164249"
121.499803,31.165931,116.7,"121.499803,31.165931"
121.5322138,31.15201303,166.7,"121.5322138,31.15201303"
121.5411082,31.17782281,116.7,"121.5411082,31.17782281"
121.541095,31.1533,216.7,"121.541095,31.1533"
121.548707,31.154966,143.3,"121.548707,31.154966"
121.502317,31.15173081,193.3,"121.502317,31.15173081"
121.498509,31.165334,136.7,"121.498509,31.165334"
121.492301,31.175519,126.7,"121.492301,31.175519"
121.516672,31.188617,143.3,"121.516672,31.188617"
121.520834,31.187757,200.0,"121.520834,31.187757"
121.521319,31.183146,186.7,"121.521319,31.183146"
121.504375,31.179456,156.7,"121.504375,31.179456"
121.509682,31.176198,150.0,"121.509682,31.176198"
121.521319,31.183146,116.7,"121.521319,31.183146"
121.4925635,31.17202311,200.0,"121.4925635,31.17202311"
121.504375,31.179456,143.3,"121.504375,31.179456"
121.492301,31.175519,126.7,"121.492301,31.175519"
121.513427,31.179871,160.0,"121.513427,31.179871"
121.5254353,31.19167745,133.3,"121.5254353,31.19167745"
