longitude,latitude,aver_price,latlon
116.354638,39.737223,150.0,"116.354638,39.737223"
116.361168,39.724513,103.3,"116.361168,39.724513"
116.352517,39.71953,100.0,"116.352517,39.71953"
116.354548,39.733154,116.7,"116.354548,39.733154"
116.356174,39.737213,110.0,"116.356174,39.737213"
116.355945,39.728279,116.7,"116.355945,39.728279"
116.354638,39.737223,100.0,"116.354638,39.737223"
116.353803,39.727554,160.0,"116.353803,39.727554"
116.355945,39.728279,116.7,"116.355945,39.728279"
116.354542,39.738296,110.0,"116.354542,39.738296"
116.352966,39.722566,106.7,"116.352966,39.722566"
116.35453,39.721176,93.3,"116.35453,39.721176"
116.355945,39.728279,100.0,"116.355945,39.728279"
116.354638,39.737223,140.0,"116.354638,39.737223"
116.353344,39.726464,133.3,"116.353344,39.726464"
116.354542,39.738296,116.7,"116.354542,39.738296"
116.356174,39.737213,116.7,"116.356174,39.737213"
116.353344,39.726464,133.3,"116.353344,39.726464"
116.353793,39.716033,116.7,"116.353793,39.716033"
116.354542,39.738296,106.7,"116.354542,39.738296"
116.352966,39.722566,103.3,"116.352966,39.722566"
116.356274,39.740165,133.3,"116.356274,39.740165"
116.361168,39.724513,126.7,"116.361168,39.724513"
116.356274,39.740165,106.7,"116.356274,39.740165"
116.355945,39.728279,100.0,"116.355945,39.728279"
116.355945,39.728279,150.0,"116.355945,39.728279"
116.354542,39.738296,120.0,"116.354542,39.738296"
116.355945,39.728279,123.3,"116.355945,39.728279"
116.353803,39.727554,140.0,"116.353803,39.727554"
116.353803,39.727554,100.0,"116.353803,39.727554"
116.355945,39.728279,123.3,"116.355945,39.728279"
116.356274,39.740165,133.3,"116.356274,39.740165"
116.356274,39.740165,126.7,"116.356274,39.740165"
116.353793,39.716033,110.0,"116.353793,39.716033"
116.356274,39.740165,110.0,"116.356274,39.740165"
116.356174,39.737213,123.3,"116.356174,39.737213"
116.356274,39.740165,126.7,"116.356274,39.740165"
116.353803,39.727554,106.7,"116.353803,39.727554"
116.355945,39.728279,123.3,"116.355945,39.728279"
116.35453,39.721176,100.0,"116.35453,39.721176"
116.356174,39.737213,110.0,"116.356174,39.737213"
116.352966,39.722566,100.0,"116.352966,39.722566"
116.352517,39.71953,100.0,"116.352517,39.71953"
116.353803,39.727554,143.3,"116.353803,39.727554"
116.353803,39.727554,140.0,"116.353803,39.727554"
116.356274,39.740165,93.3,"116.356274,39.740165"
116.354548,39.733154,116.7,"116.354548,39.733154"
116.356274,39.740165,140.0,"116.356274,39.740165"
116.356274,39.740165,140.0,"116.356274,39.740165"
116.354542,39.738296,140.0,"116.354542,39.738296"
116.355945,39.728279,113.3,"116.355945,39.728279"
116.352966,39.722566,133.3,"116.352966,39.722566"
116.354542,39.738296,116.7,"116.354542,39.738296"
116.361168,39.724513,110.0,"116.361168,39.724513"
116.356274,39.740165,110.0,"116.356274,39.740165"
116.354548,39.733154,110.0,"116.354548,39.733154"
116.355945,39.728279,113.3,"116.355945,39.728279"
116.356274,39.740165,123.3,"116.356274,39.740165"
116.353803,39.727554,143.3,"116.353803,39.727554"
116.353344,39.726464,160.0,"116.353344,39.726464"
116.344335,39.770444,223.3,"116.344335,39.770444"
116.333726,39.763334,250.0,"116.333726,39.763334"
116.344335,39.770444,200.0,"116.344335,39.770444"
116.320594,39.769022,110.0,"116.320594,39.769022"
116.346319,39.76667,206.7,"116.346319,39.76667"
116.320594,39.769022,146.7,"116.320594,39.769022"
116.318055,39.770087,173.3,"116.318055,39.770087"
116.320594,39.769022,140.0,"116.320594,39.769022"
116.320594,39.769022,140.0,"116.320594,39.769022"
116.320594,39.769022,150.0,"116.320594,39.769022"
116.346319,39.76667,183.3,"116.346319,39.76667"
116.339474,39.770939,200.0,"116.339474,39.770939"
116.318055,39.770087,166.7,"116.318055,39.770087"
116.320594,39.769022,173.3,"116.320594,39.769022"
116.339333,39.767904,150.0,"116.339333,39.767904"
116.318055,39.770087,250.0,"116.318055,39.770087"
116.333726,39.763334,243.3,"116.333726,39.763334"
116.344335,39.770444,210.0,"116.344335,39.770444"
116.344335,39.770444,216.7,"116.344335,39.770444"
116.337282,39.770622,150.0,"116.337282,39.770622"
116.336744,39.767129,176.7,"116.336744,39.767129"
116.320594,39.769022,156.7,"116.320594,39.769022"
116.339474,39.770939,200.0,"116.339474,39.770939"
116.318858,39.76873,200.0,"116.318858,39.76873"
116.320594,39.769022,140.0,"116.320594,39.769022"
116.323868,39.763814,150.0,"116.323868,39.763814"
116.346319,39.76667,140.0,"116.346319,39.76667"
116.320594,39.769022,140.0,"116.320594,39.769022"
116.318055,39.770087,160.0,"116.318055,39.770087"
116.323868,39.763814,140.0,"116.323868,39.763814"
116.320594,39.769022,133.3,"116.320594,39.769022"
116.322438,39.772877,173.3,"116.322438,39.772877"
116.320594,39.769022,233.3,"116.320594,39.769022"
116.318055,39.770087,233.3,"116.318055,39.770087"
116.320594,39.769022,133.3,"116.320594,39.769022"
116.318055,39.770087,143.3,"116.318055,39.770087"
116.339474,39.770939,150.0,"116.339474,39.770939"
116.339474,39.770939,216.7,"116.339474,39.770939"
116.318858,39.76873,216.7,"116.318858,39.76873"
116.339474,39.770939,160.0,"116.339474,39.770939"
116.323868,39.763814,143.3,"116.323868,39.763814"
116.318055,39.770087,173.3,"116.318055,39.770087"
116.336744,39.767129,233.3,"116.336744,39.767129"
116.337282,39.770622,200.0,"116.337282,39.770622"
116.339474,39.770939,140.0,"116.339474,39.770939"
116.320594,39.769022,140.0,"116.320594,39.769022"
116.339474,39.770939,140.0,"116.339474,39.770939"
116.341599,39.726005,160.0,"116.341599,39.726005"
116.340288,39.73022,143.3,"116.340288,39.73022"
116.340288,39.73022,126.7,"116.340288,39.73022"
116.347563,39.729069,133.3,"116.347563,39.729069"
116.340288,39.73022,126.7,"116.340288,39.73022"
116.341599,39.726005,116.7,"116.341599,39.726005"
116.341599,39.726005,116.7,"116.341599,39.726005"
116.340288,39.73022,120.0,"116.340288,39.73022"
116.340288,39.73022,113.3,"116.340288,39.73022"
116.340288,39.73022,106.7,"116.340288,39.73022"
116.340288,39.73022,110.0,"116.340288,39.73022"
116.349041,39.731851,140.0,"116.349041,39.731851"
116.347563,39.729069,123.3,"116.347563,39.729069"
116.340288,39.73022,106.7,"116.340288,39.73022"
116.341599,39.726005,160.0,"116.341599,39.726005"
116.340288,39.73022,173.3,"116.340288,39.73022"
116.347563,39.729069,116.7,"116.347563,39.729069"
116.338916,39.731149,183.3,"116.338916,39.731149"
116.340288,39.73022,166.7,"116.340288,39.73022"
116.347563,39.729069,116.7,"116.347563,39.729069"
116.349041,39.731851,116.7,"116.349041,39.731851"
116.340288,39.73022,116.7,"116.340288,39.73022"
116.347563,39.729069,126.7,"116.347563,39.729069"
116.338014,39.713665,113.3,"116.338014,39.713665"
116.340438,39.715071,116.7,"116.340438,39.715071"
116.335905,39.722529,103.3,"116.335905,39.722529"
116.337444,39.715181,123.3,"116.337444,39.715181"
116.335905,39.722529,123.3,"116.335905,39.722529"
116.333593,39.722128,120.0,"116.333593,39.722128"
116.341599,39.726005,116.7,"116.341599,39.726005"
116.337503,39.721528,156.7,"116.337503,39.721528"
116.347563,39.729069,116.7,"116.347563,39.729069"
116.337503,39.721528,126.7,"116.337503,39.721528"
116.337503,39.721528,100.0,"116.337503,39.721528"
116.337503,39.721528,143.3,"116.337503,39.721528"
116.340438,39.715071,133.3,"116.340438,39.715071"
116.340288,39.73022,116.7,"116.340288,39.73022"
116.337444,39.715181,93.3,"116.337444,39.715181"
116.337444,39.715181,116.7,"116.337444,39.715181"
116.337503,39.721528,120.0,"116.337503,39.721528"
116.340438,39.715071,116.7,"116.340438,39.715071"
116.350209,39.726635,106.7,"116.350209,39.726635"
116.328282,39.71933,150.0,"116.328282,39.71933"
116.331607,39.777363,176.7,"116.331607,39.777363"
116.331607,39.777363,143.3,"116.331607,39.777363"
116.331607,39.777363,156.7,"116.331607,39.777363"
116.331607,39.777363,226.7,"116.331607,39.777363"
116.331607,39.777363,120.0,"116.331607,39.777363"
116.325341,39.781506,226.7,"116.325341,39.781506"
116.325341,39.781506,250.0,"116.325341,39.781506"
116.331607,39.777363,176.7,"116.331607,39.777363"
116.325341,39.781506,200.0,"116.325341,39.781506"
116.335491,39.780886,226.7,"116.335491,39.780886"
116.331607,39.777363,136.7,"116.331607,39.777363"
116.335491,39.780886,213.3,"116.335491,39.780886"
116.335491,39.780886,210.0,"116.335491,39.780886"
116.335491,39.780886,173.3,"116.335491,39.780886"
116.325341,39.781506,250.0,"116.325341,39.781506"
116.325341,39.781506,220.0,"116.325341,39.781506"
116.325341,39.781506,186.7,"116.325341,39.781506"
116.325341,39.781506,240.0,"116.325341,39.781506"
116.325341,39.781506,136.7,"116.325341,39.781506"
116.331607,39.777363,150.0,"116.331607,39.777363"
116.326148,39.777327,200.0,"116.326148,39.777327"
116.325341,39.781506,250.0,"116.325341,39.781506"
116.325341,39.781506,216.7,"116.325341,39.781506"
116.325341,39.781506,176.7,"116.325341,39.781506"
116.335491,39.780886,216.7,"116.335491,39.780886"
116.325341,39.781506,136.7,"116.325341,39.781506"
116.335491,39.780886,193.3,"116.335491,39.780886"
116.335491,39.780886,200.0,"116.335491,39.780886"
116.335491,39.780886,193.3,"116.335491,39.780886"
116.325341,39.781506,240.0,"116.325341,39.781506"
116.340971,39.741186,110.0,"116.340971,39.741186"
116.350909,39.745849,120.0,"116.350909,39.745849"
116.335617,39.741775,196.7,"116.335617,39.741775"
116.349167,39.742059,233.3,"116.349167,39.742059"
116.341153,39.734779,116.7,"116.341153,39.734779"
116.340971,39.741186,110.0,"116.340971,39.741186"
116.341294,39.744861,110.0,"116.341294,39.744861"
116.335617,39.741775,206.7,"116.335617,39.741775"
116.340971,39.741186,110.0,"116.340971,39.741186"
116.340971,39.741186,133.3,"116.340971,39.741186"
116.334907,39.744008,183.3,"116.334907,39.744008"
116.332219,39.74026,133.3,"116.332219,39.74026"
116.338037,39.734351,160.0,"116.338037,39.734351"
116.334907,39.744008,160.0,"116.334907,39.744008"
116.350909,39.745849,123.3,"116.350909,39.745849"
116.349167,39.742059,140.0,"116.349167,39.742059"
116.332219,39.74026,116.7,"116.332219,39.74026"
116.347586,39.738759,146.7,"116.347586,39.738759"
116.349167,39.742059,170.0,"116.349167,39.742059"
116.349167,39.742059,173.3,"116.349167,39.742059"
116.332219,39.74026,123.3,"116.332219,39.74026"
116.340971,39.741186,126.7,"116.340971,39.741186"
116.340971,39.741186,100.0,"116.340971,39.741186"
116.340971,39.741186,106.7,"116.340971,39.741186"
116.349167,39.742059,183.3,"116.349167,39.742059"
116.338037,39.734351,150.0,"116.338037,39.734351"
116.354697,39.745721,116.7,"116.354697,39.745721"
116.338037,39.734351,120.0,"116.338037,39.734351"
116.349167,39.742059,173.3,"116.349167,39.742059"
116.340971,39.741186,116.7,"116.340971,39.741186"
116.347586,39.738759,160.0,"116.347586,39.738759"
116.340971,39.741186,113.3,"116.340971,39.741186"
116.335445,39.737634,116.7,"116.335445,39.737634"
116.362397,39.746706,116.7,"116.362397,39.746706"
116.350909,39.745849,120.0,"116.350909,39.745849"
116.341294,39.744861,106.7,"116.341294,39.744861"
116.362397,39.746706,116.7,"116.362397,39.746706"
116.34923,39.745528,133.3,"116.34923,39.745528"
116.327248,39.741504,116.7,"116.327248,39.741504"
116.340971,39.741186,116.7,"116.340971,39.741186"
116.332219,39.74026,140.0,"116.332219,39.74026"
116.351278,39.742226,116.7,"116.351278,39.742226"
116.351278,39.742226,110.0,"116.351278,39.742226"
116.347586,39.738759,120.0,"116.347586,39.738759"
116.332219,39.74026,113.3,"116.332219,39.74026"
116.327248,39.741504,150.0,"116.327248,39.741504"
116.349167,39.742059,176.7,"116.349167,39.742059"
116.346448,39.739906,190.0,"116.346448,39.739906"
116.340971,39.741186,123.3,"116.340971,39.741186"
116.34923,39.745528,143.3,"116.34923,39.745528"
116.341153,39.734779,123.3,"116.341153,39.734779"
116.332219,39.74026,120.0,"116.332219,39.74026"
116.332219,39.74026,83.3,"116.332219,39.74026"
116.351278,39.742226,123.3,"116.351278,39.742226"
116.334907,39.744008,206.7,"116.334907,39.744008"
116.340971,39.741186,110.0,"116.340971,39.741186"
116.327248,39.741504,150.0,"116.327248,39.741504"
116.340971,39.741186,126.7,"116.340971,39.741186"
116.347586,39.738759,133.3,"116.347586,39.738759"
116.327248,39.741504,110.0,"116.327248,39.741504"
116.351527,39.732326,116.7,"116.351527,39.732326"
116.335617,39.741775,216.7,"116.335617,39.741775"
116.347586,39.738759,110.0,"116.347586,39.738759"
116.347204,39.741827,140.0,"116.347204,39.741827"
116.332219,39.74026,126.7,"116.332219,39.74026"
116.332219,39.74026,150.0,"116.332219,39.74026"
116.341153,39.734779,126.7,"116.341153,39.734779"
116.341153,39.734779,150.0,"116.341153,39.734779"
116.341153,39.734779,123.3,"116.341153,39.734779"
116.340971,39.741186,93.3,"116.340971,39.741186"
116.341153,39.734779,183.3,"116.341153,39.734779"
116.334907,39.744008,136.7,"116.334907,39.744008"
116.338037,39.734351,116.7,"116.338037,39.734351"
116.351278,39.742226,116.7,"116.351278,39.742226"
116.334907,39.744008,216.7,"116.334907,39.744008"
116.332219,39.74026,120.0,"116.332219,39.74026"
116.334907,39.744008,206.7,"116.334907,39.744008"
116.351278,39.742226,110.0,"116.351278,39.742226"
116.334907,39.744008,216.7,"116.334907,39.744008"
116.350565,39.733387,83.3,"116.350565,39.733387"
116.350565,39.733387,116.7,"116.350565,39.733387"
116.335617,39.741775,233.3,"116.335617,39.741775"
116.350565,39.733387,116.7,"116.350565,39.733387"
116.334907,39.744008,213.3,"116.334907,39.744008"
116.332219,39.74026,150.0,"116.332219,39.74026"
116.334907,39.744008,136.7,"116.334907,39.744008"
116.34923,39.745528,133.3,"116.34923,39.745528"
116.332219,39.74026,133.3,"116.332219,39.74026"
116.327248,39.741504,133.3,"116.327248,39.741504"
116.327248,39.741504,133.3,"116.327248,39.741504"
116.36203,39.745873,126.7,"116.36203,39.745873"
116.327248,39.741504,150.0,"116.327248,39.741504"
116.334907,39.744008,216.7,"116.334907,39.744008"
116.334907,39.744008,133.3,"116.334907,39.744008"
116.36203,39.745873,123.3,"116.36203,39.745873"
116.354836,39.743131,140.0,"116.354836,39.743131"
116.335617,39.741775,183.3,"116.335617,39.741775"
116.362397,39.746706,120.0,"116.362397,39.746706"
116.336617,39.738942,210.0,"116.336617,39.738942"
116.350565,39.733387,116.7,"116.350565,39.733387"
116.341153,39.734779,126.7,"116.341153,39.734779"
116.330117,39.73655,116.7,"116.330117,39.73655"
116.340971,39.741186,100.0,"116.340971,39.741186"
116.338037,39.734351,153.3,"116.338037,39.734351"
116.350909,39.745849,116.7,"116.350909,39.745849"
116.327248,39.741504,143.3,"116.327248,39.741504"
116.351278,39.742226,110.0,"116.351278,39.742226"
116.354697,39.745721,156.7,"116.354697,39.745721"
116.35258,39.745228,160.0,"116.35258,39.745228"
116.341294,39.744861,160.0,"116.341294,39.744861"
116.341294,39.744861,116.7,"116.341294,39.744861"
116.362397,39.746706,116.7,"116.362397,39.746706"
116.354836,39.743131,126.7,"116.354836,39.743131"
116.349167,39.742059,183.3,"116.349167,39.742059"
116.336972,39.738451,150.0,"116.336972,39.738451"
116.350565,39.733387,100.0,"116.350565,39.733387"
116.347204,39.741827,120.0,"116.347204,39.741827"
116.331839,39.737251,120.0,"116.331839,39.737251"
116.327248,39.741504,133.3,"116.327248,39.741504"
116.341153,39.734779,160.0,"116.341153,39.734779"
116.350565,39.733387,100.0,"116.350565,39.733387"
116.334907,39.744008,243.3,"116.334907,39.744008"
116.350565,39.733387,126.7,"116.350565,39.733387"
116.350909,39.745849,116.7,"116.350909,39.745849"
116.36203,39.745873,116.7,"116.36203,39.745873"
116.36203,39.745873,106.7,"116.36203,39.745873"
116.334907,39.744008,123.3,"116.334907,39.744008"
116.36203,39.745873,93.3,"116.36203,39.745873"
116.350909,39.745849,100.0,"116.350909,39.745849"
116.34923,39.745528,250.0,"116.34923,39.745528"
116.349167,39.742059,220.0,"116.349167,39.742059"
116.341294,39.744861,110.0,"116.341294,39.744861"
116.350909,39.745849,110.0,"116.350909,39.745849"
116.330117,39.73655,106.7,"116.330117,39.73655"
116.351278,39.742226,126.7,"116.351278,39.742226"
116.350565,39.733387,120.0,"116.350565,39.733387"
116.347586,39.738759,110.0,"116.347586,39.738759"
116.341153,39.734779,130.0,"116.341153,39.734779"
